Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15
MLO,2018,09,01,00,00,285,4.7,-9,676.60,10.0,7.6,6.8,76,0
MLO,2018,09,01,00,01,298,3.1,-9,676.60,10.0,7.8,6.8,75,0
MLO,2018,09,01,00,02,299,3.4,-9,676.59,9.9,7.8,6.8,75,0
MLO,2018,09,01,00,03,298,4.0,-9,676.56,10.0,8.0,7.0,75,0
MLO,2018,09,01,00,04,303,5.4,-9,676.54,9.9,8.0,7.1,77,0
MLO,2018,09,01,00,05,298,4.3,-9,676.56,10.0,8.0,6.9,77,0
MLO,2018,09,01,00,06,288,4.2,-9,676.52,9.9,7.9,6.9,76,0
MLO,2018,09,01,00,07,293,4.2,-9,676.51,10.1,8.0,6.9,74,0
MLO,2018,09,01,00,08,303,4.3,-9,676.48,9.7,8.1,7.0,75,0
MLO,2018,09,01,00,09,300,4.7,-9,676.48,9.5,7.9,6.9,77,0
MLO,2018,09,01,00,10,296,3.9,-9,676.47,9.6,7.8,6.8,78,0
MLO,2018,09,01,00,11,319,4.9,-9,676.44,9.8,7.9,6.8,76,0
MLO,2018,09,01,00,12,313,5.3,-9,676.45,9.9,7.8,6.7,76,0
MLO,2018,09,01,00,13,302,4.9,-9,676.47,10.0,7.9,6.6,76,0
MLO,2018,09,01,00,14,302,4.9,-9,676.47,10.0,7.9,6.6,76,0
MLO,2018,09,01,00,15,313,4.4,-9,676.47,10.0,8.0,6.6,75,0
MLO,2018,09,01,00,16,309,3.7,-9,676.46,9.6,7.8,6.7,76,0
MLO,2018,09,01,00,17,311,5.3,-9,676.44,10.1,8.0,6.8,74,0
MLO,2018,09,01,00,18,301,5.4,-9,676.46,10.0,8.0,6.7,74,0
MLO,2018,09,01,00,19,313,4.7,-9,676.46,9.7,7.8,6.6,75,0
MLO,2018,09,01,00,20,310,5.7,-9,676.45,10.2,8.0,6.7,73,0
MLO,2018,09,01,00,21,290,5.0,-9,676.48,10.3,8.2,6.7,72,0
MLO,2018,09,01,00,22,284,4.6,-9,676.48,10.0,8.1,6.8,74,0
MLO,2018,09,01,00,23,286,5.2,-9,676.47,10.6,8.4,7.0,73,0
MLO,2018,09,01,00,24,298,5.1,-9,676.45,9.9,8.2,6.8,77,0
MLO,2018,09,01,00,25,308,4.8,-9,676.45,9.7,8.0,6.6,78,0
MLO,2018,09,01,00,26,309,4.1,-9,676.42,9.6,7.6,6.4,76,0
MLO,2018,09,01,00,27,298,3.6,-9,676.41,9.9,7.9,6.5,75,0
MLO,2018,09,01,00,28,308,4.7,-9,676.41,9.8,8.0,6.5,75,0
MLO,2018,09,01,00,29,297,4.7,-9,676.42,10.1,8.1,6.7,74,0
MLO,2018,09,01,00,30,288,4.8,-9,676.42,10.6,8.5,6.9,72,0
MLO,2018,09,01,00,31,297,5.1,-9,676.43,10.3,8.4,7.0,72,0
