Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15
MLO,2011,04,01,00,00,12,2.5,-9,679.50,8.4,7.1,-999.9,58,0
MLO,2011,04,01,00,01,2,2.2,-9,679.50,7.8,7.0,-999.9,59,0
MLO,2011,04,01,00,02,44,1.2,-9,679.40,8.0,7.0,-999.9,58,0
MLO,2011,04,01,00,03,350,1.6,-9,679.40,7.9,6.9,-999.9,57,0
MLO,2011,04,01,00,04,353,2.7,-9,679.40,9.1,7.2,-999.9,55,0
MLO,2011,04,01,00,05,338,2.3,-9,679.40,8.2,7.0,-999.9,58,0
MLO,2011,04,01,00,06,24,2.0,-9,679.40,8.8,7.0,-999.9,55,0
MLO,2011,04,01,00,07,7,3.3,-9,679.30,9.6,7.2,-999.9,51,0
MLO,2011,04,01,00,08,29,3.5,-9,679.30,9.3,7.2,-999.9,52,0
MLO,2011,04,01,00,09,27,2.6,-9,679.40,9.2,7.1,-999.9,51,0
MLO,2011,04,01,00,10,31,2.9,-9,679.40,8.7,7.0,-999.9,49,0
MLO,2011,04,01,00,11,12,2.9,-9,679.30,8.9,7.2,-999.9,51,0
MLO,2011,04,01,00,12,14,2.7,-9,679.30,9.6,7.4,-999.9,53,0
MLO,2011,04,01,00,13,12,2.8,-9,679.20,8.9,7.4,-999.9,56,0
MLO,2011,04,01,00,14,30,4.0,-9,679.20,9.6,7.5,-999.9,54,0
MLO,2011,04,01,00,15,6,3.5,-9,679.20,9.6,7.6,-999.9,55,0
MLO,2011,04,01,00,16,12,2.8,-9,679.30,9.5,7.5,-999.9,59,0
MLO,2011,04,01,00,17,355,4.1,-9,679.20,10.2,7.5,-999.9,57,0
MLO,2011,04,01,00,18,6,2.3,-9,679.30,9.3,7.1,-999.9,58,0
MLO,2011,04,01,00,19,351,2.8,-9,679.30,9.0,6.9,-999.9,56,0
MLO,2011,04,01,00,20,2,2.6,-9,679.20,9.4,7.3,-999.9,54,0
MLO,2011,04,01,00,21,3,3.0,-9,679.20,9.6,7.3,-999.9,55,0
MLO,2011,04,01,00,22,16,3.5,-9,679.20,9.0,7.3,-999.9,56,0
MLO,2011,04,01,00,23,14,3.8,-9,679.20,8.9,7.0,-999.9,57,0
MLO,2011,04,01,00,24,2,3.5,-9,679.20,9.2,6.8,-999.9,56,0
MLO,2011,04,01,00,25,29,4.3,-9,679.30,9.2,6.8,-999.9,57,0
MLO,2011,04,01,00,26,45,3.9,-9,679.30,8.4,6.7,-999.9,57,0
MLO,2011,04,01,00,27,52,2.9,-9,679.30,8.0,6.6,-999.9,56,0
MLO,2011,04,01,00,28,27,2.4,-9,679.30,8.8,6.8,-999.9,56,0
MLO,2011,04,01,00,29,14,2.3,-9,679.20,8.8,7.1,-999.9,57,0
MLO,2011,04,01,00,30,4,2.3,-9,679.20,8.9,7.2,-999.9,58,0
MLO,2011,04,01,00,31,1,3.7,-9,679.20,10.1,7.4,-999.9,57,0
MLO,2011,04,01,00,32,9,3.7,-9,679.20,9.3,7.2,-999.9,60,0
MLO,2011,04,01,00,33,25,2.6,-9,679.20,8.5,7.1,-999.9,65,0
MLO,2011,04,01,00,34,17,3.1,-9,679.20,8.8,7.0,-999.9,62,0
MLO,2011,04,01,00,35,31,3.2,-9,679.20,9.4,7.4,-999.9,58,0
MLO,2011,04,01,00,36,27,2.9,-9,679.20,8.9,7.3,-999.9,54,0
MLO,2011,04,01,00,37,8,2.7,-9,679.20,8.7,7.3,-999.9,52,0
MLO,2011,04,01,00,38,1,3.0,-9,679.20,8.7,7.2,-999.9,44,0
MLO,2011,04,01,00,39,2,2.7,-9,679.20,8.3,6.9,-999.9,53,0
MLO,2011,04,01,00,40,349,3.5,-9,679.10,8.5,6.9,-999.9,55,0
MLO,2011,04,01,00,41,343,2.6,-9,679.20,8.9,6.9,-999.9,51,0
MLO,2011,04,01,00,42,329,4.5,-9,679.10,10.5,7.2,-999.9,48,0
MLO,2011,04,01,00,43,339,3.0,-9,679.10,8.7,7.1,-999.9,54,0
MLO,2011,04,01,00,44,3,3.3,-9,679.10,9.4,7.4,-999.9,51,0
MLO,2011,04,01,00,45,341,3.7,-9,679.10,9.8,7.6,-999.9,51,0
MLO,2011,04,01,00,46,23,3.2,-9,679.10,9.5,7.4,-999.9,50,0
MLO,2011,04,01,00,47,10,2.1,-9,679.20,8.2,7.1,-999.9,51,0
MLO,2011,04,01,00,48,358,3.3,-9,679.10,8.8,7.0,-999.9,51,0
