Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15
MLO,2008,11,01,00,00,23,2.1,-9,681.20,11.3,10.3,9.0,-99,0
MLO,2008,11,01,00,01,46,2.9,-9,681.30,11.8,9.9,8.3,-99,0
MLO,2008,11,01,00,02,59,2.4,-9,681.30,10.8,9.5,8.5,39,0
MLO,2008,11,01,00,03,49,4.1,-9,681.30,11.8,10.1,8.8,35,0
MLO,2008,11,01,00,04,28,3.3,-9,681.20,11.6,10.5,8.8,35,0
MLO,2008,11,01,00,05,36,3.9,-9,681.30,10.9,9.8,8.6,35,0
MLO,2008,11,01,00,06,12,2.0,-9,681.30,11.6,10.0,8.6,33,0
MLO,2008,11,01,00,07,5,1.6,-9,681.30,11.0,9.6,8.8,35,0
MLO,2008,11,01,00,08,29,2.6,-9,681.20,10.8,9.7,8.4,35,0
MLO,2008,11,01,00,09,21,1.6,-9,681.20,10.6,9.8,8.6,35,0
MLO,2008,11,01,00,10,41,4.7,-9,681.20,11.2,9.4,8.2,38,0
MLO,2008,11,01,00,11,41,4.1,-9,681.20,11.0,9.1,8.3,39,0
MLO,2008,11,01,00,12,50,4.2,-9,681.20,12.6,10.0,8.9,35,0
MLO,2008,11,01,00,13,66,4.2,-9,681.20,12.5,10.9,8.7,36,0
MLO,2008,11,01,00,14,73,4.1,-9,681.20,11.3,10.1,8.4,39,0
MLO,2008,11,01,00,15,55,4.2,-9,681.30,11.4,9.6,8.0,38,0
MLO,2008,11,01,00,16,61,3.3,-9,681.20,11.0,9.9,8.2,39,0
MLO,2008,11,01,00,17,47,2.6,-9,681.20,10.5,9.5,8.5,40,0
MLO,2008,11,01,00,18,21,2.6,-9,681.20,10.8,9.5,8.5,39,0
MLO,2008,11,01,00,19,354,2.3,-9,681.20,11.3,9.4,8.6,38,0
MLO,2008,11,01,00,20,5,1.8,-9,681.20,11.3,9.7,8.4,38,0
MLO,2008,11,01,00,21,14,3.7,-9,681.20,11.5,9.4,8.4,37,0
MLO,2008,11,01,00,22,10,2.2,-9,681.20,10.2,9.3,8.5,38,0
MLO,2008,11,01,00,23,33,4.0,-9,681.20,11.4,10.1,8.9,34,0
MLO,2008,11,01,00,24,46,5.2,-9,681.20,13.1,10.7,9.0,32,0
MLO,2008,11,01,00,25,44,3.9,-9,681.20,12.0,10.8,8.8,36,0
MLO,2008,11,01,00,26,63,2.6,-9,681.30,11.1,9.7,8.2,36,0
MLO,2008,11,01,00,27,66,2.7,-9,681.20,11.6,10.3,9.0,33,0
MLO,2008,11,01,00,28,103,3.3,-9,681.20,10.5,9.4,8.5,37,0
MLO,2008,11,01,00,29,95,2.1,-9,681.20,11.4,10.1,8.3,36,0
MLO,2008,11,01,00,30,70,3.6,-9,681.20,11.1,9.6,8.2,38,0
MLO,2008,11,01,00,31,79,2.3,-9,681.20,11.5,10.2,8.5,36,0
MLO,2008,11,01,00,32,89,2.7,-9,681.20,10.5,8.9,8.0,38,0
MLO,2008,11,01,00,33,42,1.9,-9,681.20,11.3,9.7,8.4,36,0
MLO,2008,11,01,00,34,30,2.6,-9,681.20,11.5,10.2,8.9,36,0
MLO,2008,11,01,00,35,46,5.6,-9,681.20,11.9,9.7,8.5,35,0
MLO,2008,11,01,00,36,48,5.0,-9,681.20,11.4,9.9,8.4,36,0
MLO,2008,11,01,00,37,64,3.5,-9,681.20,12.4,10.7,8.6,33,0
MLO,2008,11,01,00,38,74,4.6,-9,681.20,10.7,9.7,8.3,36,0
MLO,2008,11,01,00,39,74,3.4,-9,681.20,11.3,10.4,8.7,33,0
MLO,2008,11,01,00,40,64,3.4,-9,681.20,10.6,9.2,8.2,36,0
MLO,2008,11,01,00,41,59,4.7,-9,681.20,11.2,9.2,8.1,35,0
MLO,2008,11,01,00,42,34,2.6,-9,681.20,11.0,9.3,8.7,37,0
MLO,2008,11,01,00,43,31,2.8,-9,681.20,10.6,9.3,8.3,37,0
MLO,2008,11,01,00,44,52,3.7,-9,681.20,11.4,9.4,8.1,36,0
MLO,2008,11,01,00,45,60,3.6,-9,681.20,11.4,9.9,8.4,36,0
MLO,2008,11,01,00,46,40,4.0,-9,681.20,11.1,9.8,8.2,38,0
MLO,2008,11,01,00,47,37,2.6,-9,681.20,11.0,9.2,8.3,38,0
MLO,2008,11,01,00,48,37,3.0,-9,681.20,10.8,9.3,8.2,38,0
MLO,2008,11,01,00,49,50,1.7,-9,681.20,12.0,9.9,8.4,35,0
MLO,2008,11,01,00,50,56,2.9,-9,681.20,11.0,9.9,8.2,38,0
MLO,2008,11,01,00,51,67,2.9,-9,681.20,10.7,9.2,8.1,39,0
