Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15
MLO,2006,09,01,00,00,78,7.7,-9,680.30,15.0,13.2,11.3,12,0
MLO,2006,09,01,00,01,89,6.5,-9,680.30,14.6,12.8,11.2,12,0
MLO,2006,09,01,00,02,68,8.3,-9,680.20,15.3,13.2,11.5,12,0
MLO,2006,09,01,00,03,71,6.2,-9,680.30,14.7,12.7,11.2,13,-99
MLO,2006,09,01,00,04,53,7.9,-9,680.30,15.6,12.6,11.1,12,0
MLO,2006,09,01,00,05,96,7.1,-9,680.30,15.2,13.0,11.5,12,0
MLO,2006,09,01,00,06,103,6.8,-9,680.30,14.8,13.2,11.7,13,0
MLO,2006,09,01,00,07,125,7.7,-9,680.30,14.8,13.0,11.4,13,0
MLO,2006,09,01,00,08,121,6.6,-9,680.30,14.3,12.6,11.2,13,0
MLO,2006,09,01,00,09,83,8.6,-9,680.30,14.2,12.4,11.4,13,0
MLO,2006,09,01,00,10,112,8.0,-9,680.30,14.0,12.4,11.1,13,0
MLO,2006,09,01,00,11,97,7.2,-9,680.30,14.0,12.4,11.0,13,0
MLO,2006,09,01,00,12,81,6.8,-9,680.30,13.7,12.2,11.0,13,0
MLO,2006,09,01,00,13,75,5.6,-9,680.30,15.1,12.8,11.1,12,0
MLO,2006,09,01,00,14,67,7.8,-9,680.30,15.5,13.0,11.4,12,0
MLO,2006,09,01,00,15,87,8.5,-9,680.30,14.8,12.8,11.2,13,0
MLO,2006,09,01,00,16,77,8.1,-9,680.30,14.4,12.6,11.0,14,0
MLO,2006,09,01,00,17,93,6.4,-9,680.30,13.7,12.2,10.8,14,0
MLO,2006,09,01,00,18,95,8.4,-9,680.20,13.7,12.2,11.1,13,0
MLO,2006,09,01,00,19,68,7.9,-9,680.20,14.9,12.8,11.6,-99,-99
MLO,2006,09,01,00,20,94,9.3,-9,680.20,14.3,12.6,11.2,-99,0
MLO,2006,09,01,00,21,52,7.5,-9,680.20,-999.9,-999.9,-999.9,-99,-99
MLO,2006,09,01,00,22,50,7.4,-9,680.20,15.0,12.6,11.6,-99,0
MLO,2006,09,01,00,23,79,8.1,-9,680.20,15.2,12.8,11.6,-99,0
MLO,2006,09,01,00,24,89,7.7,-9,680.20,14.4,12.6,11.3,-99,0
MLO,2006,09,01,00,25,67,10.0,-9,-999.90,-999.9,-999.9,-999.9,-99,-99
MLO,2006,09,01,00,26,82,7.9,-9,680.20,13.8,12.2,11.0,-99,0
MLO,2006,09,01,00,27,80,5.9,-9,680.20,14.3,12.4,11.0,-99,0
MLO,2006,09,01,00,28,103,7.6,-9,680.20,14.7,12.9,11.1,13,0
MLO,2006,09,01,00,29,104,7.3,-9,680.20,13.9,12.4,10.9,14,0
MLO,2006,09,01,00,30,96,8.8,-9,680.20,13.8,12.4,11.2,14,0
MLO,2006,09,01,00,31,105,6.8,-9,680.20,14.2,12.4,11.0,14,0
MLO,2006,09,01,00,32,104,8.0,-9,680.20,14.0,12.2,11.0,14,0
MLO,2006,09,01,00,33,99,7.9,-9,680.20,14.0,12.2,10.8,-99,0
MLO,2006,09,01,00,34,103,6.3,-9,680.20,13.6,12.0,10.7,-99,0
MLO,2006,09,01,00,35,78,6.2,-9,-999.90,-999.9,-999.9,-999.9,-99,-99
MLO,2006,09,01,00,36,89,7.1,-9,680.10,14.1,12.3,11.0,-99,0
MLO,2006,09,01,00,37,93,9.7,-9,680.20,14.1,12.4,10.9,-99,0
MLO,2006,09,01,00,38,68,7.2,-9,680.20,14.0,12.2,10.7,15,0
MLO,2006,09,01,00,39,95,8.3,-9,680.10,13.9,12.2,10.8,15,0
MLO,2006,09,01,00,40,68,9.5,-9,680.20,13.5,12.0,-999.9,15,-99
MLO,2006,09,01,00,41,71,7.7,-9,680.20,13.6,12.1,11.1,14,0
MLO,2006,09,01,00,42,92,8.2,-9,680.20,13.8,12.3,11.2,14,-99
MLO,2006,09,01,00,43,94,8.5,-9,680.10,13.5,12.2,11.2,14,0
MLO,2006,09,01,00,44,83,7.9,-9,680.10,14.1,12.6,11.4,15,0
MLO,2006,09,01,00,45,93,8.7,-9,680.10,14.5,12.9,11.5,15,0
MLO,2006,09,01,00,46,89,7.8,-9,680.10,14.5,12.9,11.3,15,0
MLO,2006,09,01,00,47,86,9.2,-9,680.20,14.4,12.9,11.2,15,0
MLO,2006,09,01,00,48,72,8.5,-9,680.20,13.4,12.0,10.8,16,0
MLO,2006,09,01,00,49,107,7.4,-9,680.20,13.4,11.9,10.7,16,0
MLO,2006,09,01,00,50,81,6.4,-9,680.10,13.9,12.4,11.3,15,0
MLO,2006,09,01,00,51,96,7.4,-9,680.10,14.6,13.0,11.8,14,0
MLO,2006,09,01,00,52,70,7.6,-9,680.10,14.6,13.0,11.7,14,0
MLO,2006,09,01,00,53,92,5.7,-9,680.10,14.6,13.0,11.5,14,0
MLO,2006,09,01,00,54,100,8.0,-9,680.10,14.6,13.1,11.7,14,0
MLO,2006,09,01,00,55,103,7.7,-9,680.20,14.0,12.6,11.2,14,0
MLO,2006,09,01,00,56,89,9.8,-9,680.10,13.8,12.3,11.2,15,0
MLO,2006,09,01,00,57,96,8.3,-9,680.10,13.8,12.1,10.8,15,0
MLO,2006,09,01,00,58,95,6.8,-9,680.10,14.2,12.0,10.9,14,0
MLO,2006,09,01,00,59,101,7.5,-9,680.10,13.8,12.1,11.1,16,0
MLO,2006,09,01,01,00,80,5.9,-9,680.10,14.4,12.6,11.3,15,0
MLO,2006,09,01,01,01,77,7.2,-9,680.00,14.7,13.2,11.6,14,0
MLO,2006,09,01,01,02,82,8.0,-9,680.10,14.1,12.8,11.5,14,0
MLO,2006,09,01,01,03,76,7.6,-9,680.00,14.4,12.7,11.3,15,-99
MLO,2006,09,01,01,04,99,7.1,-9,680.10,14.2,12.5,11.0,15,0
MLO,2006,09,01,01,05,126,6.3,-9,680.00,14.1,12.2,10.9,15,0
