Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15
MLO,2020,10,01,00,00,14,3.6,-9,680.21,9.5,9.2,8.7,96,0
MLO,2020,10,01,00,01,2,3.9,-9,680.21,9.5,9.2,8.7,96,0
MLO,2020,10,01,00,02,14,4.0,-9,680.21,9.6,9.2,8.6,95,0
MLO,2020,10,01,00,03,16,3.8,-9,680.21,9.7,9.3,8.7,94,0
MLO,2020,10,01,00,04,2,2.5,-9,680.21,9.5,9.1,8.6,94,0
MLO,2020,10,01,00,05,21,4.4,-9,680.19,9.8,9.2,8.6,94,0
MLO,2020,10,01,00,06,26,5.1,-9,680.18,9.7,9.1,8.4,93,0
MLO,2020,10,01,00,07,8,5.4,-9,680.18,9.6,9.0,8.2,93,0
MLO,2020,10,01,00,08,360,3.6,-9,680.20,9.5,9.0,8.2,93,0
MLO,2020,10,01,00,09,358,4.0,-9,680.20,9.5,8.9,8.2,91,0
MLO,2020,10,01,00,10,357,3.2,-9,680.18,9.6,9.0,8.2,92,0
MLO,2020,10,01,00,11,18,3.3,-9,680.17,9.6,8.9,8.3,92,0
MLO,2020,10,01,00,12,23,3.7,-9,680.17,9.9,9.2,8.6,91,0
MLO,2020,10,01,00,13,30,4.4,-9,680.16,10.0,9.4,8.7,94,0
MLO,2020,10,01,00,14,45,3.2,-9,680.16,9.7,9.3,8.6,95,0
MLO,2020,10,01,00,15,30,4.3,-9,680.15,9.7,9.2,8.5,93,0
MLO,2020,10,01,00,16,28,4.5,-9,680.16,9.6,9.0,8.4,91,0
MLO,2020,10,01,00,17,30,4.2,-9,680.15,9.6,9.0,8.3,91,0
MLO,2020,10,01,00,18,23,4.8,-9,680.15,9.9,9.3,8.5,91,0
MLO,2020,10,01,00,19,40,3.3,-9,680.14,9.9,9.3,8.5,92,0
MLO,2020,10,01,00,20,33,2.7,-9,680.12,9.7,9.3,8.6,95,0
MLO,2020,10,01,00,21,42,4.9,-9,680.11,9.8,9.4,8.7,94,0
MLO,2020,10,01,00,22,44,5.2,-9,680.12,10.1,9.3,8.5,91,0
MLO,2020,10,01,00,23,58,3.1,-9,680.11,10.0,9.3,8.4,90,0
MLO,2020,10,01,00,24,69,1.2,-9,680.07,9.6,9.2,8.5,93,0
MLO,2020,10,01,00,25,13,3.0,-9,680.06,9.9,9.3,8.6,93,0
MLO,2020,10,01,00,26,4,4.0,-9,680.04,9.8,9.4,8.6,93,0
MLO,2020,10,01,00,27,17,4.7,-9,680.02,9.9,9.4,8.6,92,0
MLO,2020,10,01,00,28,21,4.8,-9,680.00,9.6,9.3,8.5,92,0
MLO,2020,10,01,00,29,39,5.3,-9,680.01,9.8,9.3,8.4,91,0
MLO,2020,10,01,00,30,33,5.8,-9,679.99,10.2,9.3,8.4,88,0
MLO,2020,10,01,00,31,31,5.6,-9,680.00,10.7,9.7,8.3,84,0
MLO,2020,10,01,00,32,32,5.0,-9,680.00,10.8,9.8,8.2,83,0
MLO,2020,10,01,00,33,29,4.1,-9,680.00,10.3,9.7,8.3,87,0
MLO,2020,10,01,00,34,23,3.9,-9,680.00,10.3,9.7,8.6,89,0
MLO,2020,10,01,00,35,10,4.2,-9,679.99,10.1,9.6,8.6,91,0
MLO,2020,10,01,00,36,39,3.9,-9,679.98,10.1,9.6,8.5,91,0
MLO,2020,10,01,00,37,17,4.5,-9,679.97,10.1,9.5,8.6,90,0
MLO,2020,10,01,00,38,15,5.1,-9,679.96,9.7,9.4,8.6,94,0
MLO,2020,10,01,00,39,24,4.8,-9,679.97,9.8,9.3,8.6,95,0
MLO,2020,10,01,00,40,17,4.6,-9,679.95,9.5,9.2,8.6,96,0
MLO,2020,10,01,00,41,22,4.5,-9,679.96,9.8,9.3,8.5,93,0
MLO,2020,10,01,00,42,22,4.8,-9,679.95,9.9,9.3,8.5,91,0
MLO,2020,10,01,00,43,21,4.8,-9,679.94,9.7,9.2,8.2,90,0
MLO,2020,10,01,00,44,29,4.1,-9,679.96,9.6,9.1,8.2,91,0
MLO,2020,10,01,00,45,30,2.4,-9,679.96,9.4,9.0,8.3,92,0
MLO,2020,10,01,00,46,13,2.2,-9,679.95,9.6,9.1,8.4,92,0
MLO,2020,10,01,00,47,12,4.4,-9,679.95,9.7,9.2,8.4,91,0
MLO,2020,10,01,00,48,30,3.4,-9,679.96,9.7,9.2,8.4,92,0
